DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|CONTENT_AREA|YEAR|STUDENTGROUP|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT|ENROLLMENT_PERCENTAGE
1040|1389|E|1|2012|12|59|30|84|100|25|25|NULL
1040|1389|E|1|2012|1|66|55|59.6|81.7|57|93|NULL
1040|1389|E|2|2012|11|66|63|51.7|31|29|29|NULL
1040|1389|E|1|2012|7|65|56|57.7|84.6|97|176|NULL
1040|1389|E|1|2012|6|66|70|53.3|58.8|15|17|NULL
1040|1389|E|2|2012|8|49|65|22.2|29.4|9|17|NULL
1040|1389|E|2|2012|9|56|36|74.7|79.7|99|183|NULL
1040|1389|E|1|2012|5|57|56|53.8|81.1|91|176|NULL
1040|1389|E|1|2012|9|60|60|51.5|78.1|99|184|NULL
1040|1389|E|1|2012|10|46|27|85.7|100|7|9|NULL
1040|1389|E|2|2012|7|60|35|81.4|85.6|97|175|NULL
1040|1389|E|2|2012|10|81|21|100|100|7|9|NULL
1040|1389|E|2|2013|12|48|11.5|82.1|100|28|28|NULL
1040|1389|E|2|2013|11|46|57|31|31|29|29|NULL
1040|1389|E|1|2013|3|49|38|58.1|69.8|86|139|NULL
1040|1389|E|2|2013|3|45.5|21|65.1|78.1|86|137|NULL
1040|1389|E|1|2013|9|45|43|50.5|67.4|101|178|NULL
1040|1389|E|1|2013|4|43.5|57|42.3|68|26|50|NULL
1040|1389|E|1|2013|1|41|38.5|52.4|66.3|42|89|NULL
1040|1389|E|1|2013|6|55|60|57.1|46.7|7|15|NULL
1040|1389|E|1|2013|2|52|42.5|55.7|72|70|100|NULL
1040|1389|E|1|2013|10|54|16|90.9|100|11|11|NULL
1040|1389|E|1|2013|7|51|39|58.4|74.6|101|169|NULL
1040|1389|E|1|2013|8|23|65|18.2|25|11|20|NULL
1040|1389|E|2|2013|7|43.5|22.5|64|81.4|100|167|NULL
1040|1389|E|2|2013|8|27|70|27.3|14.3|11|21|NULL
1040|1389|E|2|2013|5|39.5|24.5|62.5|75.1|104|173|NULL
1040|1389|E|2|2013|6|45|60|28.6|60|7|15|NULL
1040|1389|E|1|2013|11|48|74|31|31|29|29|NULL
1040|1389|E|1|2013|12|54|17|82.1|100|28|28|NULL
1040|1389|E|2|2013|10|72|11|90.9|100|11|11|NULL
1040|1389|E|1|2013|5|46|40|54.3|71.3|105|174|NULL
1040|1389|E|2|2013|4|32|38|44|62.7|25|51|NULL
1040|1389|E|2|2013|2|45|25|60|79.2|70|101|NULL
1040|1389|E|2|2013|9|37|27|57|72.3|100|177|NULL
1040|1389|E|2|2013|1|34|23|61|67.8|41|87|NULL
1040|1430|E|1|2011|8|34|68.5|31.6|32|19|26|NULL
1040|1430|E|2|2011|5|54|35.5|63.8|79.2|130|242|NULL
1040|1430|E|1|2011|5|50|40|57.3|79.2|131|241|NULL
1040|1430|E|1|2011|7|52|39|61.7|84.2|115|222|NULL
1040|1430|E|2|2011|11|60|62|45.5|21.2|33|35|NULL
1040|1430|E|2|2011|12|45|16.5|76.5|100|34|34|NULL
1040|1430|E|1|2011|12|52.5|24.5|65.6|100|32|32|NULL
1040|1430|E|1|2011|1|47|40.5|59|78|61|124|NULL
1040|1430|E|1|2011|2|50|40|56.2|79.8|73|124|NULL
1040|1430|E|2|2011|9|49.5|39.5|60.8|76.7|120|234|NULL
1040|1430|E|1|2011|11|33|68.5|27.3|21.2|33|34|NULL
1040|1430|E|1|2011|3|52|39|61.3|82.2|111|185|NULL
1040|1430|E|1|2011|4|31|55|39.1|69.4|23|63|NULL
1040|1430|E|2|2011|6|41|52|33.3|33.3|3|6|NULL
1040|1430|E|2|2011|4|43|53|45.8|66.7|24|64|NULL
1040|1430|E|2|2011|10|72|17|84.6|100|13|14|NULL
1040|1430|E|1|2011|9|47|42|54.5|77.7|121|234|NULL
1040|1430|E|1|2011|10|61|23|84.6|100|13|14|NULL
1040|1430|E|2|2011|2|56|28|71.2|79|73|124|NULL
1040|1430|E|2|2011|3|54|33|67|82|109|184|NULL
1040|1430|E|1|2011|6|52|50|66.7|71.4|3|7|NULL
1040|1430|E|2|2011|8|60.5|61|55.6|52|18|27|NULL
1040|1430|E|2|2011|7|54|33|64.3|81|115|221|NULL
1040|1430|E|2|2011|1|43|40.5|53.3|77|60|124|NULL
1040|1430|E|2|2012|5|46|34|57.6|73.8|125|237|NULL
1040|1430|E|2|2012|6|75|66|70|52.9|10|17|NULL
1040|1430|E|1|2012|1|57.5|50.5|57.1|75.6|70|127|NULL
1040|1430|E|1|2012|10|72|29|84.6|100|13|13|NULL
1040|1430|E|2|2012|4|39|46|44.7|60|38|75|NULL
1040|1430|E|1|2012|8|37.5|79|7.1|32.1|14|28|NULL
1040|1430|E|1|2012|6|44.5|64.5|30|41.2|10|17|NULL
1040|1430|E|1|2012|3|58.5|50|60.4|80.2|96|177|NULL
1040|1430|E|1|2012|4|34.5|62|34.2|66.7|38|75|NULL
1040|1430|E|2|2012|9|47.5|37|56.6|71.4|122|241|NULL
1040|1430|E|2|2012|10|52|12|76.9|92.3|13|13|NULL
1040|1430|E|1|2012|2|57.5|56|48.4|76.8|64|125|NULL
1040|1430|E|1|2012|7|58|51|58.3|81.7|120|224|NULL
1040|1430|E|2|2012|11|55|66|41.2|26.5|34|34|NULL
1040|1430|E|1|2012|11|48|79|24.2|21.2|33|33|NULL
1040|1430|E|1|2012|12|49.5|30|73.5|100|34|34|NULL
1040|1430|E|2|2012|8|35|55|13.3|20.7|15|29|NULL
1040|1430|E|2|2012|12|50|15|75.8|97|33|33|NULL
1040|1430|E|1|2012|5|58|51.5|54.8|78.7|124|235|NULL
1040|1430|E|2|2012|7|51.5|32.5|64.2|79.1|120|225|NULL
1040|1430|E|1|2012|9|57|56|49.6|74.9|121|239|NULL
1040|1430|E|2|2012|3|52|32|63.9|77.7|97|179|NULL
1040|1430|E|2|2012|2|52|36|61.5|77.8|65|126|NULL
1040|1430|E|2|2012|1|47.5|35.5|55.7|67.2|70|128|NULL
1040|1430|E|1|2013|10|80|20.5|100|100|8|8|NULL
1040|1430|E|1|2013|6|84|67|44.4|62.5|9|16|NULL
1040|1430|E|2|2013|4|55|44|61.2|60.9|49|92|NULL
1040|1430|E|1|2013|7|64|38|73.2|83.7|127|215|NULL
1040|1430|E|1|2013|11|61|70|37.1|34.3|35|35|NULL
1040|1430|E|2|2013|10|57|17|100|100|8|8|NULL
1040|1430|E|2|2013|7|54|33|67.7|73.5|127|215|NULL
1040|1430|E|1|2013|8|46|74|7.1|21.4|14|28|NULL
1040|1430|E|2|2013|12|48|15.5|80.6|100|36|36|NULL
1040|1430|E|1|2013|4|52|53|53.1|67.4|49|92|NULL
1040|1430|E|1|2013|5|59.5|39.5|68.2|77.5|132|227|NULL
1040|1430|E|2|2013|11|58.5|72|32.4|8.8|34|34|NULL
1040|1430|E|1|2013|3|64.5|35.5|73.9|82.1|92|151|NULL
1040|1430|E|2|2013|3|53|31.5|66.3|70.9|92|151|NULL
1040|1430|E|2|2013|6|54|70.5|50|33.3|8|15|NULL
1040|1430|E|2|2013|8|54|71.5|35.7|17.9|14|28|NULL
1040|1430|E|1|2013|9|56|48|64.7|75.7|133|235|NULL
1040|1430|E|2|2013|9|54|37|62.4|66|133|235|NULL
1040|1430|E|2|2013|1|56|37|65.3|60.3|75|131|NULL
1040|1430|E|1|2013|1|50|34|65.3|77.1|75|131|NULL
1040|1430|E|1|2013|2|62.5|50|68.2|75.9|66|112|NULL
1040|1430|E|2|2013|5|54|34|65.4|69.3|133|228|NULL
1040|1430|E|2|2013|2|51|33|63.6|75|66|112|NULL
1040|1430|E|1|2013|12|47|22|91.4|100|35|35|NULL
1040|1492|E|1|2011|12|70|22|97|100|33|33|NULL
1040|1492|E|1|2011|11|59.5|60.5|44.1|55.9|34|34|NULL
1040|1492|E|2|2011|5|57|27.5|75.8|89|132|228|NULL
1040|1492|E|1|2011|3|64.5|38|73.8|87.1|130|225|NULL
1040|1492|E|2|2011|8|79|73|66.7|41.2|6|17|NULL
1040|1492|E|2|2011|4|65|49.5|50|66.7|2|3|NULL
1040|1492|E|1|2011|8|39|67|16.7|50|6|16|NULL
1040|1492|E|2|2011|10|68|15|100|100|27|28|NULL
1040|1492|E|1|2011|9|59|42|66.7|84.5|105|200|NULL
1040|1492|E|1|2011|4|75|55|50|33.3|2|3|NULL
1040|1492|E|2|2011|3|57|26.5|76.2|89.3|130|225|NULL
1040|1492|E|1|2011|7|67.5|37|76.2|89.2|126|212|NULL
1040|1492|E|2|2011|11|56|48|60|62.9|35|35|NULL
1040|1492|E|1|2011|10|84|26|100|100|27|28|NULL
1040|1492|E|2|2011|2|70.5|30|88.9|91.3|54|92|NULL
1040|1492|E|1|2011|5|64.5|38|73.5|86.4|132|228|NULL
1040|1492|E|1|2011|2|59.5|43|72.2|84.8|54|92|NULL
1040|1492|E|2|2011|12|64|14|84.8|100|33|33|NULL
1040|1492|E|2|2011|9|53|31|69.5|87.5|105|200|NULL
1040|1492|E|2|2011|1|49|26|66.7|87.5|78|136|NULL
1040|1492|E|2|2011|7|56|26|76.2|92.9|126|211|NULL
1040|1492|E|1|2011|1|65.5|36|74.4|87.5|78|136|NULL
1040|1492|E|1|2012|4|64|50|66.7|62.5|3|8|NULL
1040|1492|E|1|2012|10|84|25|100|100|25|26|NULL
1040|1492|E|1|2012|2|64|50|69|85.7|71|119|NULL
1040|1492|E|1|2012|12|70|25|91.9|100|37|37|NULL
1040|1492|E|1|2012|3|67|50|72.2|90.4|144|239|NULL
1040|1492|E|1|2012|8|64|68|33.3|60|9|15|NULL
1040|1492|E|1|2012|9|64|53.5|66.4|88.2|122|221|NULL
1040|1492|E|2|2012|3|60|25|84.6|91.6|143|239|NULL
1040|1492|E|1|2012|5|66|50|72.1|89.5|147|247|NULL
1040|1492|E|1|2012|1|70.5|50.5|75|93|76|128|NULL
1040|1492|E|2|2012|7|61|25|86.9|94|137|232|NULL
1040|1492|E|2|2012|10|57|12|96|100|25|26|NULL
1040|1492|E|1|2012|11|64|68|43.2|54.1|37|37|NULL
1040|1492|E|2|2012|5|61|25.5|84.2|90.7|146|247|NULL
1040|1492|E|2|2012|11|82|48|69.2|71.8|39|39|NULL
1040|1492|E|2|2012|1|57|26|82.7|89.8|75|128|NULL
1040|1492|E|1|2012|7|69|48.5|74.6|91.4|138|232|NULL
1040|1492|E|2|2012|4|85|35|66.7|62.5|3|8|NULL
1040|1492|E|2|2012|8|58|66|44.4|40|9|15|NULL
1040|1492|E|2|2012|12|50.5|8|97.2|100|36|36|NULL
1040|1492|E|2|2012|9|61|27|81.8|89.6|121|221|NULL
1040|1492|E|2|2012|2|69|25|85.9|91.6|71|119|NULL
1040|1492|E|2|2013|4|90|64|66.7|91.7|3|12|NULL
1040|1492|E|1|2013|4|33|58|33.3|83.3|3|12|NULL
1040|1492|E|2|2013|8|31|41.5|42.9|60.9|14|23|NULL
1040|1492|E|1|2013|1|59|31|65.4|83.2|81|131|NULL
1040|1492|E|1|2013|3|55|33|68.8|85.5|141|242|NULL
1040|1492|E|1|2013|11|48|64|35.1|48.6|37|37|NULL
1040|1492|E|1|2013|12|59|16|94.6|100|37|37|NULL
1040|1492|E|1|2013|2|54|36|71.4|87.8|63|123|NULL
1040|1492|E|2|2013|1|47|22|76.5|89.2|81|130|NULL
1040|1492|E|1|2013|10|83.5|14.5|100|100|18|18|NULL
1040|1492|E|2|2013|3|53.5|21|78.6|90.1|140|242|NULL
1040|1492|E|1|2013|8|54.5|44.5|57.1|59.1|14|22|NULL
1040|1492|E|2|2013|12|56|10|97.1|100|35|35|NULL
1040|1492|E|2|2013|10|73.5|12|100|100|18|18|NULL
1040|1492|E|1|2013|6|89|58|100|100|1|1|NULL
1040|1492|E|2|2013|7|55|19|82.2|93.1|129|231|NULL
1040|1492|E|2|2013|9|50|23|75.2|89.4|125|236|NULL
1040|1492|E|2|2013|6|36|50|0|0|1|1|NULL
1040|1492|E|1|2013|9|48|37.5|63.5|84.3|126|236|NULL
1040|1492|E|1|2013|7|54.5|32.5|69.2|87.9|130|232|NULL
1040|1492|E|2|2013|5|54.5|21.5|78.9|90.5|142|253|NULL
1040|1492|E|2|2013|2|56.5|18.5|80.6|91.1|62|124|NULL
1040|1492|E|1|2013|5|54|33|67.8|85.4|143|253|NULL
1040|1492|E|2|2013|11|64|42|59.5|64.9|37|37|NULL
470|1538|E|1|2011|10|88.5|17|100|100|22|22|NULL
470|1538|M|2|2011|11|67|48|69.6|62.9|69|72|NULL
470|1538|M|2|2011|12|65|6|97.1|100|69|69|NULL
470|1538|M|1|2011|6|73|68|60.9|58.6|23|29|NULL
470|1538|E|1|2011|12|84|22|98.2|100|55|55|NULL
470|1538|M|2|2011|7|64.5|16|90.7|91.6|270|312|NULL
470|1538|M|1|2011|5|62|43|61.7|78.5|261|298|NULL
470|1538|E|1|2011|9|75|51|71.8|81.1|202|243|NULL
470|1538|M|2|2011|5|64|16|88.5|90.9|261|300|NULL
470|1538|M|1|2011|3|62|39|62.8|80.4|253|282|NULL
470|1538|M|1|2011|4|70|72|51.6|53.3|31|45|NULL
470|1538|M|1|2011|12|59.5|20|94.4|100|72|72|NULL
470|1538|E|2|2011|8|53|42|54.5|66.7|11|15|NULL
470|1538|E|2|2011|9|67|34|78.2|88|202|241|NULL
470|1538|E|1|2011|3|81|45|77|86.7|196|225|NULL
470|1538|E|1|2011|1|81|44|73|80.9|111|131|NULL
470|1538|E|1|2011|4|70|62|57.1|60|28|40|NULL
470|1538|M|1|2011|9|62|51|57.8|74.5|256|299|NULL
470|1538|M|1|2011|10|70.5|20.5|96.4|100|28|28|NULL
470|1538|M|2|2011|8|68|76.5|42.9|31.2|14|16|NULL
470|1538|E|2|2011|12|67|12|87.7|100|57|57|NULL
470|1538|E|1|2011|7|80|47|77|84.3|213|249|NULL
470|1538|M|2|2011|6|71|38|87|64.3|23|28|NULL
470|1538|M|1|2011|11|61.5|89|22.1|24.6|68|70|NULL
470|1538|M|1|2011|2|59|52|55.4|71.2|130|154|NULL
470|1538|M|2|2011|9|64|19|87.5|87.6|256|300|NULL
470|1538|E|1|2011|6|83|61|63.6|68|22|25|NULL
470|1538|E|2|2011|10|69.5|11|86.4|100|22|22|NULL
470|1538|M|1|2011|7|63|40|63.8|79.1|271|312|NULL
470|1538|M|2|2011|3|64|15|88.5|91.8|253|282|NULL
470|1538|E|2|2011|6|73.5|39|72.7|70.8|22|24|NULL
470|1538|M|2|2011|4|66|35|87.1|68.9|31|46|NULL
470|1538|E|2|2011|3|70.5|28|81.6|93.3|196|223|NULL
470|1538|E|2|2011|4|45|41|60.7|65|28|40|NULL
470|1538|E|2|2011|2|62|28|76.1|86.5|113|133|NULL
470|1538|E|2|2011|11|74|54|70.2|68.3|57|60|NULL
470|1538|M|1|2011|1|70|38|66.9|81.5|154|173|NULL
470|1538|E|2|2011|7|67|29|80.3|90.3|213|248|NULL
470|1538|M|1|2011|8|61|97|15.4|26.7|13|15|NULL
470|1538|M|2|2011|10|71.5|6.5|96.4|100|28|28|NULL
470|1538|E|1|2011|5|78|45|75.7|84.2|202|240|NULL
470|1538|E|1|2011|11|70.5|70|51.8|50.8|56|59|NULL
470|1538|E|2|2011|1|71|33|82|91.5|111|130|NULL
470|1538|E|1|2011|2|77|51|76.1|84.3|113|134|NULL
470|1538|E|2|2011|5|66.5|28|79.7|90.8|202|239|NULL
470|1538|E|1|2011|8|36|57|27.3|56.2|11|16|NULL
470|1538|M|2|2011|1|65|16|86.4|88.4|154|173|NULL
470|1538|M|2|2011|2|64|17|90.8|88.9|130|155|NULL
470|1538|E|2|2012|9|62|25|82.3|86.7|265|300|NULL
470|1538|E|2|2012|3|61.5|21.5|88.1|92.9|252|281|NULL
470|1538|M|2|2012|7|67|15.5|85.6|89.2|292|324|NULL
470|1538|M|1|2012|3|72|38|67.6|78.4|262|297|NULL
470|1538|E|2|2012|4|61|36|58.1|59.2|43|49|NULL
470|1538|E|2|2012|8|37|33|66.7|70.6|15|17|NULL
470|1538|M|1|2012|11|72|89|24.7|23.4|77|77|NULL
470|1538|E|1|2012|5|69|46|71.7|87.7|258|292|NULL
470|1538|M|1|2012|12|65|9|97.3|100|73|73|NULL
470|1538|E|1|2012|4|56|66|46.5|63.3|43|49|NULL
470|1538|M|2|2012|6|75|28|82.8|77.4|29|31|NULL
470|1538|M|1|2012|5|69|45.5|65.3|76.3|274|309|NULL
470|1538|M|1|2012|6|82|66|51.7|61.3|29|31|NULL
470|1538|E|2|2012|1|59|23.5|86.8|89.8|152|166|NULL
470|1538|E|2|2012|2|63|22|80.4|86|143|164|NULL
470|1538|M|2|2012|8|77.5|42.5|66.7|52.9|12|17|NULL
470|1538|E|2|2012|11|68|51|61.3|58.7|75|75|NULL
470|1538|E|2|2012|12|54|9|97.3|100|73|73|NULL
470|1538|M|2|2012|5|66|15|85.1|88.3|275|310|NULL
470|1538|E|2|2012|7|62|22|84.6|88.8|280|313|NULL
470|1538|M|2|2012|10|67.5|5|97.6|100|42|42|NULL
470|1538|E|1|2012|3|71|45|75|89.7|252|282|NULL
470|1538|M|1|2012|8|66|90.5|25|29.4|12|17|NULL
470|1538|E|1|2012|2|69|50|69.2|86|143|164|NULL
470|1538|M|2|2012|4|57|39|65.9|62.8|41|43|NULL
470|1538|M|1|2012|9|71|55|59.4|71.4|261|298|NULL
470|1538|M|1|2012|10|74|8|92.9|100|42|42|NULL
470|1538|M|1|2012|4|68|72|41.5|51.2|41|43|NULL
470|1538|E|1|2012|9|69|52|67.5|84.4|265|301|NULL
470|1538|E|1|2012|10|78.5|23.5|100|100|30|30|NULL
470|1538|M|1|2012|1|66.5|37|62.2|73.8|148|169|NULL
470|1538|E|1|2012|1|70.5|46|72.4|85.6|152|167|NULL
470|1538|M|1|2012|2|73|53|65.8|76|155|171|NULL
470|1538|E|2|2012|5|60|22|85.7|90.7|258|291|NULL
470|1538|E|1|2012|6|75|58|64.9|71.8|37|39|NULL
470|1538|M|2|2012|12|60|5|94.7|100|75|75|NULL
470|1538|M|2|2012|3|67|14|87.8|90.9|263|298|NULL
470|1538|E|1|2012|11|69|75|40|49.3|75|75|NULL
470|1538|E|2|2012|6|71|34|70.3|66.7|37|39|NULL
470|1538|E|1|2012|7|71|46|72.1|87.3|280|314|NULL
470|1538|E|1|2012|8|56|70|46.7|58.8|15|17|NULL
470|1538|M|2|2012|9|67|21|82.8|85.6|262|299|NULL
470|1538|E|1|2012|12|69|23|97.2|100|71|71|NULL
470|1538|M|2|2012|11|74|45|66.2|57.1|77|77|NULL
470|1538|E|2|2012|10|61|8|96.7|100|30|30|NULL
470|1538|M|1|2012|7|72|46|65.6|77.3|291|323|NULL
470|1538|M|2|2012|1|60|17|81.9|84|149|170|NULL
470|1538|M|2|2012|2|71|16|87.7|90.6|155|171|NULL
470|1538|M|1|2013|9|57|47|57.4|77.3|455|510|NULL
470|1538|M|1|2013|12|57|13|93.7|100|127|127|NULL
470|1538|M|1|2013|4|60|66|44.6|53.9|65|76|NULL
470|1538|M|2|2013|5|54|14|83.5|89.3|455|503|NULL
470|1538|M|1|2013|8|48|71|31|50|29|32|NULL
470|1538|M|2|2013|11|60|47|63.6|55.8|129|129|NULL
470|1538|M|2|2013|12|56|5|93.8|100|129|129|NULL
470|1538|M|1|2013|10|67|12|94.9|100|59|60|NULL
470|1538|M|1|2013|7|60|40|63.5|81.4|485|538|NULL
470|1538|M|1|2013|6|63|61|57.6|61.2|59|67|NULL
470|1538|M|1|2013|3|58|39|64.1|83.6|449|494|NULL
470|1538|M|1|2013|11|59.5|79|25.4|30|130|130|NULL
470|1538|M|1|2013|5|57|40|62.2|82.1|455|503|NULL
470|1538|M|2|2013|6|63|27|76.3|68.7|59|67|NULL
470|1538|M|2|2013|4|57|35|66.2|60.5|65|76|NULL
470|1538|M|2|2013|2|59|12|85.3|88.2|252|279|NULL
470|1538|M|1|2013|2|61|41.5|60.7|80.6|252|279|NULL
470|1538|M|2|2013|3|54|13|85.1|90.9|449|494|NULL
470|1538|M|2|2013|10|62|5|93.2|100|59|60|NULL
470|1538|M|2|2013|7|55|14|84.9|89|485|538|NULL
470|1538|M|1|2013|1|57|42.5|62.6|78.7|262|291|NULL
470|1538|M|2|2013|9|54|17|81.3|85.3|455|510|NULL
470|1538|M|2|2013|8|37|48|44.8|50|29|32|NULL
470|1538|M|2|2013|1|52|16|80.2|85.6|262|291|NULL
2690|1540|E|1|2011|11|52|57|34.6|50|26|28|NULL
2690|1540|E|1|2011|12|34.5|22|71.4|100|28|28|NULL
2690|1540|E|1|2011|5|44|36|56.7|81.4|104|172|NULL
2690|1540|E|1|2011|6|26|44|33.3|33.3|3|6|NULL
2690|1540|E|1|2011|10|55|23|80|100|25|33|NULL
2690|1540|E|2|2011|12|36|16.5|66.7|100|27|28|NULL
2690|1540|E|2|2011|6|24|39|50|20|2|6|NULL
2690|1540|E|1|2011|9|42|43.5|48.8|75.2|82|145|NULL
2690|1540|E|1|2011|3|44.5|33|62.9|92.3|62|91|NULL
2690|1540|E|2|2011|9|43.5|38|56.2|73.6|80|145|NULL
2690|1540|E|2|2011|10|63.5|18|91.7|96.9|24|33|NULL
2690|1540|E|2|2011|5|47|32|64.7|79.5|102|172|NULL
2690|1540|E|1|2011|8|33.5|47|16.7|38.5|6|13|NULL
2690|1540|E|2|2011|11|49.5|52|53.8|46.4|26|28|NULL
2690|1540|E|1|2011|1|51.5|34|61.1|76.7|54|90|NULL
2690|1540|E|1|2011|7|44|36|58.4|83|101|165|NULL
2690|1540|E|2|2011|7|47|31|65.3|81|98|165|NULL
2690|1540|E|2|2011|8|33|54|50|38.5|6|13|NULL
2690|1540|E|2|2011|4|45|41.5|58.1|67.4|43|87|NULL
2690|1540|E|1|2011|2|35|38|50.9|83|53|88|NULL
2690|1540|E|1|2011|4|35|49|46.7|66.7|45|87|NULL
2690|1540|E|2|2011|2|46|33|66.7|83.7|51|88|NULL
2690|1540|E|2|2011|3|47|24|68.9|87.8|61|91|NULL
2690|1540|E|2|2011|1|47|30|62.3|72.2|53|90|NULL
2690|1540|E|1|2012|10|43.5|28.5|75|100|24|29|NULL
2690|1540|E|2|2012|5|49.5|28.5|70.8|82.9|96|152|NULL
2690|1540|E|1|2012|9|57.5|60.5|51.3|78.5|76|130|NULL
2690|1540|E|2|2012|11|49|57|46.2|42.3|26|26|NULL
2690|1540|E|2|2012|10|44|14|87.5|100|24|29|NULL
2690|1540|E|1|2012|11|67|74|50|53.8|26|26|NULL
2690|1540|E|1|2012|4|59|62|48.9|72|47|82|NULL
2690|1540|E|1|2012|12|34|27|64|100|25|25|NULL
2690|1540|E|2|2012|4|46|40|58.3|74.4|48|86|NULL
2690|1540|E|2|2012|9|50|35|63.2|77.5|76|129|NULL
2690|1540|E|1|2012|2|57.5|54|65.4|84.2|52|76|NULL
2690|1540|E|1|2012|8|55|77|50|57.1|4|7|NULL
2690|1540|E|2|2012|8|89.5|74.5|75|42.9|4|7|NULL
2690|1540|E|2|2012|6|53|70|25|50|4|6|NULL
2690|1540|E|1|2012|6|58|79.5|25|50|4|6|NULL
2690|1540|E|2|2012|7|48.5|29|68.8|83.4|96|151|NULL
2690|1540|E|2|2012|2|47.5|27.5|73.1|86.8|52|76|NULL
2690|1540|E|2|2012|3|50|21.5|78.8|90.3|52|72|NULL
2690|1540|E|1|2012|3|51|39|64.2|93.5|53|77|NULL
2690|1540|E|2|2012|12|38|11|88|100|25|25|NULL
2690|1540|E|1|2012|5|53|53|58.3|83.7|96|153|NULL
2690|1540|E|1|2012|1|49.5|54.5|47.9|80.7|48|83|NULL
2690|1540|E|1|2012|7|53|53|57.3|83.6|96|152|NULL
2690|1540|E|2|2012|1|50|32|64.6|76.8|48|82|NULL
2690|1540|E|1|2013|10|61.5|15.5|90|100|20|26|NULL
2690|1540|E|1|2013|12|50.5|15|86.4|100|22|22|NULL
2690|1540|E|2|2013|2|31.5|25|62.5|82.8|40|64|NULL
2690|1540|E|2|2013|4|29|36.5|40.4|68.3|52|82|NULL
2690|1540|E|1|2013|2|52|45|58.5|71.9|41|64|NULL
2690|1540|E|1|2013|9|45|56.5|48.6|68.1|70|116|NULL
2690|1540|E|2|2013|8|25|69.5|16.7|41.7|6|12|NULL
2690|1540|E|2|2013|10|41|12.5|85|100|20|26|NULL
2690|1540|E|2|2013|9|31|36|50.7|74.1|69|116|NULL
2690|1540|E|2|2013|7|36|25|61.4|82.3|83|130|NULL
2690|1540|E|1|2013|7|52|39.5|60.7|76.2|84|130|NULL
2690|1540|E|2|2013|1|36|30|55.1|75.6|49|78|NULL
2690|1540|E|2|2013|3|42|16|83.8|93.3|37|60|NULL
2690|1540|E|1|2013|8|40.5|78.5|16.7|50|6|12|NULL
2690|1540|E|2|2013|11|39|54.5|37.5|33.3|24|24|NULL
2690|1540|E|2|2013|12|38|10.5|90.9|100|22|22|NULL
2690|1540|E|1|2013|5|50|45|57.3|73.7|89|137|NULL
2690|1540|E|1|2013|6|57|29|100|80|1|5|NULL
2690|1540|E|1|2013|1|50|40|57.1|75.6|49|78|NULL
2690|1540|E|1|2013|3|53|24|70.3|90|37|60|NULL
2690|1540|E|1|2013|11|44|72|20.8|12.5|24|24|NULL
2690|1540|E|2|2013|5|34.5|27|58|78.8|88|137|NULL
2690|1540|E|2|2013|6|68|46|100|80|1|5|NULL
2690|1540|E|1|2013|4|48|59|49.1|62.2|53|82|NULL
470|1702|E|1|2011|5|53|32|68.9|88.3|164|256|NULL
470|1702|E|1|2011|6|28|28|33.3|85.7|3|7|NULL
470|1702|E|1|2011|2|61|32|70.7|87.3|75|126|NULL
470|1702|E|1|2011|4|29|68|40|50|5|6|NULL
470|1702|E|2|2011|9|53.5|31|72.1|86.8|122|219|NULL
470|1702|E|2|2011|7|54|22|78.7|91.6|155|249|NULL
470|1702|E|1|2011|11|51|54.5|45.2|59.5|42|42|NULL
470|1702|E|2|2011|1|54|26|71.4|85.4|91|137|NULL
470|1702|E|2|2011|2|55.5|19|83.8|92.8|74|125|NULL
470|1702|E|2|2011|10|60|13|90.7|100|43|43|NULL
470|1702|E|1|2011|9|47.5|36|60.5|85.9|124|220|NULL
470|1702|E|1|2011|10|59|19|90.7|100|43|43|NULL
470|1702|E|1|2011|8|29|59|45.5|38.5|11|13|NULL
470|1702|E|2|2011|12|49|11|92.7|100|41|41|NULL
470|1702|E|2|2011|3|55.5|23|78.1|89.5|160|256|NULL
470|1702|E|1|2011|1|43|32|66.3|89.1|92|137|NULL
470|1702|E|1|2011|3|54.5|32|69.1|89.1|162|257|NULL
470|1702|E|2|2011|8|44.5|59|50|38.5|10|13|NULL
470|1702|E|2|2011|5|54|23|77.2|89.8|162|255|NULL
470|1702|E|2|2011|4|37|42|40|66.7|5|6|NULL
470|1702|E|1|2011|12|57|16|82.9|100|41|41|NULL
470|1702|E|2|2011|6|61|53|66.7|57.1|3|7|NULL
470|1702|E|1|2011|7|54|30|69.9|90.8|156|250|NULL
470|1702|E|2|2011|11|65.5|50|61.9|61.9|42|42|NULL
470|1702|E|1|2012|8|69.5|78|50|66.7|6|9|NULL
470|1702|E|2|2012|9|68|31|82.2|86.4|107|198|NULL
470|1702|E|1|2012|4|34|80|14.3|50|7|12|NULL
470|1702|E|2|2012|11|74|52|62.2|62.2|37|37|NULL
470|1702|E|2|2012|12|68|9|97.3|100|37|37|NULL
470|1702|E|2|2012|10|67|9|92.3|100|39|48|NULL
470|1702|E|1|2012|10|59|27|69.2|100|39|48|NULL
470|1702|E|1|2012|3|56|45|56.7|88.9|141|234|NULL
