DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|CONTENT_AREA|YEAR|ETHNICITY|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT|ENROLLMENT_PERCENTAGE
470|5552|E|2|2011|1|1|69|0|50|1|2|NULL
470|5552|E|1|2011|4|50|78|18.9|32.9|95|143|NULL
470|5552|E|1|2011|5|30|59|9.1|59.1|11|22|NULL
470|5552|E|2|2011|4|41|65|22.8|30.4|79|115|NULL
470|5552|E|2|2011|5|31|50|36.4|52.2|11|23|NULL
470|5552|E|2|2011|2|78|22|100|100|1|1|NULL
470|5552|E|2|2011|3|13|47|0|50|1|4|NULL
470|5552|E|1|2012|4|35|65.5|16.2|26.6|80|139|NULL
470|5552|E|1|2012|5|31|64|30.8|50|13|22|NULL
470|5552|E|2|2012|4|52.5|58|44.2|36.8|52|117|NULL
470|5552|E|2|2012|5|20|45|23.1|52.2|13|23|NULL
470|5575|E|1|2010|2|50|40|50|100|2|4|NULL
470|5575|E|1|2010|4|71.5|51.5|50|50|4|10|NULL
470|5575|E|1|2010|5|46|39.5|55.2|77.8|58|99|NULL
470|5575|E|2|2010|5|56|33|72.4|80.8|58|99|NULL
470|5575|E|2|2010|2|64.5|34|100|100|2|4|NULL
470|5575|E|2|2010|4|56|42|25|55.6|4|9|NULL
470|5575|E|1|2011|4|21|69|28.6|30|7|10|NULL
470|5575|E|1|2011|2|72.5|65|50|100|2|2|NULL
470|5575|E|2|2011|2|86.5|43.5|100|100|2|2|NULL
470|5575|E|1|2011|5|60|53|56.9|82.7|65|110|NULL
470|5575|E|2|2011|5|63|28|76.9|87.3|65|110|NULL
470|5575|E|2|2011|4|42|48|42.9|40|7|10|NULL
470|5575|E|1|2012|4|81.5|85.5|50|25|6|8|NULL
470|5575|E|1|2012|5|72|51.5|68.3|67.3|60|101|NULL
470|5575|E|1|2012|2|57|47|100|50|1|4|NULL
470|5575|E|2|2012|2|98|33|100|75|1|4|NULL
470|5575|E|2|2012|4|68.5|68.5|50|50|6|8|NULL
470|5575|E|2|2012|5|70.5|31.5|86.7|84.2|60|101|NULL
470|5579|H|1|2010|1|76|31|80|71.4|5|7|NULL
470|5579|H|1|2010|2|61|3|91.7|92.3|24|26|NULL
470|5579|H|1|2010|3|46.5|80.5|25|25|4|4|NULL
470|5579|H|1|2010|4|51|97|23.5|25.3|81|91|NULL
470|5579|H|1|2010|5|51|30|62.9|66.7|469|546|NULL
470|5579|H|2|2010|4|44|39|49.4|45.6|79|91|NULL
470|5579|H|2|2010|5|54.5|2|91.5|91.8|470|546|NULL
470|5579|H|2|2010|1|81|3|80|85.7|5|7|NULL
470|5579|H|2|2010|2|64.5|2|100|100|24|26|NULL
470|5579|H|2|2010|3|54.5|4|100|100|4|4|NULL
470|5579|H|2|2011|4|59.5|77|44.9|40.2|98|113|NULL
470|5579|H|1|2011|3|76|76|28.6|57.1|7|7|NULL
470|5579|H|1|2011|4|48|99|25.3|24.1|99|112|NULL
470|5579|H|1|2011|5|60|25|62.1|68.2|483|555|NULL
470|5579|H|1|2011|1|82.5|10.5|75|75|4|4|NULL
470|5579|H|2|2011|5|57|2|91.5|92.5|483|554|NULL
470|5579|H|2|2011|1|70|3|100|100|4|4|NULL
470|5579|H|2|2011|2|66.5|1.5|100|97|26|33|NULL
470|5579|H|2|2011|3|46|6|85.7|85.7|7|7|NULL
470|5579|H|1|2011|2|54|24.5|69.2|72.7|26|33|NULL
470|5579|H|1|2012|3|70|79|33.3|37.5|6|8|NULL
470|5579|H|1|2012|4|55|99|15.8|15.9|95|107|NULL
470|5579|H|1|2012|5|57|25|65.7|68.8|461|520|NULL
470|5579|H|1|2012|1|69.5|37.5|75|75|4|4|NULL
470|5579|H|1|2012|2|55|4|75|73.5|28|34|NULL
470|5579|H|2|2012|1|77|3|100|100|4|4|NULL
470|5579|H|2|2012|2|53|2|96.4|94.1|28|34|NULL
470|5579|H|2|2012|3|34|6|71.4|66.7|7|9|NULL
470|5579|H|2|2012|4|48.5|42|50|47.7|94|107|NULL
470|5579|H|2|2012|5|54|2|92.8|93.6|460|519|NULL
1040|5588|E|1|2010|1|24.5|47.5|0|66.7|2|3|NULL
1040|5588|E|1|2010|2|36.5|42.5|62.5|82.4|8|17|NULL
1040|5588|E|1|2010|3|69|55|66.7|71.4|9|21|NULL
1040|5588|E|1|2010|4|66|57.5|57.1|65.4|14|26|NULL
1040|5588|E|1|2010|5|61|40|68.3|86.5|142|252|NULL
1040|5588|E|2|2010|4|43|44|46.2|65.4|13|26|NULL
1040|5588|E|2|2010|5|58|29|76.6|88.5|141|252|NULL
1040|5588|E|2|2010|1|58.5|42|50|66.7|2|3|NULL
1040|5588|E|2|2010|2|66|39.5|87.5|77.8|8|18|NULL
1040|5588|E|2|2010|3|74|39|80|66.7|10|21|NULL
1040|5588|E|2|2011|4|24.5|41|50|55|10|22|NULL
1040|5588|E|1|2011|3|51|65.5|25|42.1|12|19|NULL
1040|5588|E|1|2011|4|47|69.5|41.7|59.1|12|22|NULL
1040|5588|E|1|2011|5|48|52|46.9|85.3|147|245|NULL
1040|5588|E|1|2011|1|18|66.5|0|50|2|2|NULL
1040|5588|E|2|2011|5|60|29|80.1|86.5|146|244|NULL
1040|5588|E|2|2011|1|28|21.5|50|100|2|2|NULL
1040|5588|E|2|2011|2|59|44|70|78.9|10|19|NULL
1040|5588|E|2|2011|3|75|37|72.7|85|11|20|NULL
1040|5588|E|1|2011|2|44.5|52.5|50|73.7|10|19|NULL
1040|5588|E|1|2012|3|57|64|28.6|57.1|7|14|NULL
1040|5588|E|1|2012|4|40|70|50|47.1|8|17|NULL
1040|5588|E|1|2012|5|41|45|45.8|75.4|131|228|NULL
1040|5588|E|1|2012|1|16|94|0|0|1|1|NULL
1040|5588|E|1|2012|2|50|49|61.5|77.8|13|18|NULL
1040|5588|E|2|2012|1|1|19|0|0|1|1|NULL
1040|5588|E|2|2012|2|40|25|76.9|88.2|13|17|NULL
1040|5588|E|2|2012|3|42.5|42|50|71.4|8|14|NULL
1040|5588|E|2|2012|4|70|53|71.4|62.5|7|16|NULL
1040|5588|E|2|2012|5|44|27|72.1|83.5|129|230|NULL
470|5638|E|1|2010|1|59|46|100|100|1|1|NULL
470|5638|E|1|2010|3|29.5|54|0|50|2|2|NULL
470|5638|E|1|2010|4|39|58.5|37.5|46.2|8|13|NULL
470|5638|E|1|2010|5|43|50|45.5|71.8|55|103|NULL
470|5638|E|2|2010|1|84|40|100|100|1|1|NULL
470|5638|M|2|2010|4|68|48.5|75|75|4|4|NULL
470|5638|M|2|2010|5|57|44|58.8|51.4|34|37|NULL
470|5638|M|1|2010|4|71|86|0|0|4|4|NULL
470|5638|E|2|2010|3|82.5|38.5|100|100|2|2|NULL
470|5638|E|2|2010|4|64|48|37.5|46.2|8|13|NULL
470|5638|E|2|2010|5|51|40|67.3|81.6|55|103|NULL
470|5638|M|1|2010|5|66|73|38.2|37.8|34|37|NULL
470|5638|E|1|2011|2|45|51|0|50|1|2|NULL
470|5638|M|2|2011|5|59|35|66.7|68.6|48|51|NULL
470|5638|E|1|2011|3|67|61|100|50|1|2|NULL
470|5638|E|1|2011|5|55|63|36.9|71.7|65|113|NULL
470|5638|E|2|2011|2|17|62|0|50|1|2|NULL
470|5638|E|2|2011|3|1|14|0|50|1|2|NULL
470|5638|M|1|2011|4|27|87|20|40|5|5|NULL
470|5638|E|1|2011|4|22.5|69.5|0|40|10|20|NULL
470|5638|M|2|2011|4|46|55|40|40|5|5|NULL
470|5638|M|1|2011|5|59|76|42.6|46|47|50|NULL
470|5638|E|2|2011|5|32|35|46.2|73.7|65|114|NULL
470|5638|E|2|2011|4|38|52.5|50|60|10|20|NULL
470|5638|E|1|2012|3|45|76|0|0|1|1|NULL
470|5638|E|1|2012|4|10|65|22.2|41.7|9|12|NULL
470|5638|E|1|2012|2|61|69|0|66.7|1|3|NULL
470|5638|E|2|2012|4|43|37|44.4|66.7|9|12|NULL
470|5638|E|1|2012|5|46|54|41.8|73.1|55|119|NULL
470|5638|M|1|2012|4|59|84|22.2|40|9|10|NULL
470|5638|M|1|2012|5|71|74|41.8|49.2|55|65|NULL
470|5638|E|2|2012|5|57|38|50.9|74.8|55|119|NULL
470|5638|M|1|2012|3|8|37|0|0|1|1|NULL
470|5638|E|2|2012|2|81|76|100|66.7|1|3|NULL
470|5638|E|2|2012|3|51|78|0|0|1|1|NULL
470|5638|M|2|2012|3|95|2|100|100|1|1|NULL
470|5638|M|2|2012|4|93|37|77.8|80|9|10|NULL
470|5638|M|2|2012|5|74|29|87.3|83.1|55|65|NULL
2690|5881|E|1|2012|2|47|27|100|100|1|1|NULL
2690|5881|E|1|2012|3|25|31|33.3|100|3|3|NULL
2690|5881|E|1|2012|4|37|35|46.8|79.6|47|54|NULL
2690|5881|E|1|2012|5|53|34|67.7|93.2|31|59|NULL
2690|5881|E|2|2012|2|67|22|100|100|1|1|NULL
2690|5881|E|2|2012|3|22|15|66.7|100|3|3|NULL
2690|5881|E|2|2012|4|26.5|29|45.7|67.9|46|53|NULL
2690|5881|E|2|2012|5|47|20|62.5|88.1|32|59|NULL
2690|5881|M|1|2012|1|50|58|33.3|66.7|3|3|NULL
2690|5881|M|1|2012|2|67.5|27.5|50|100|2|2|NULL
2690|5881|M|1|2012|3|29|68.5|20|27.3|10|11|NULL
2690|5881|M|1|2012|4|34|71|20.7|45.2|116|124|NULL
2690|5881|M|1|2012|5|38|61|28.1|64.1|96|128|NULL
2690|5881|M|2|2012|1|47|31|66.7|66.7|3|3|NULL
2690|5881|M|2|2012|2|82|18|100|100|2|2|NULL
2690|5881|M|2|2012|3|46|32|55.6|60|9|10|NULL
2690|5881|M|2|2012|4|54|30|65|68.8|117|125|NULL
2690|5881|M|2|2012|5|51|20|77.9|85.7|95|126|NULL
470|6352|E|1|2010|1|40|58|0|33.3|1|3|NULL
470|6352|E|1|2010|2|82|40|100|100|3|3|NULL
470|6352|E|1|2010|3|71|48|66.7|50|3|4|NULL
470|6352|E|1|2010|4|74|67|56.7|52.3|90|132|NULL
470|6352|E|1|2010|5|48|39|61|83.6|41|67|NULL
470|6352|E|2|2010|1|42|43|0|50|1|2|NULL
470|6352|E|2|2010|2|76|34|100|100|3|3|NULL
470|6352|E|2|2010|3|16|41|33.3|25|3|4|NULL
470|6352|E|2|2010|4|46.5|58|39.7|31.9|68|113|NULL
470|6352|E|2|2010|5|50|37|63.4|70.6|41|68|NULL
470|6352|E|1|2011|2|51|28|100|100|1|1|NULL
470|6352|E|1|2011|3|34|47|33.3|75|3|4|NULL
470|6352|E|1|2011|4|55|71|33.8|49.6|77|123|NULL
470|6352|E|1|2011|1|25|62|0|0|1|1|NULL
470|6352|E|2|2011|2|12|16|0|100|1|1|NULL
470|6352|E|2|2011|3|74|52|66.7|50|3|4|NULL
470|6352|E|2|2011|4|56.5|64|43.3|39.3|60|107|NULL
470|6352|E|1|2011|5|39|48.5|42.9|76.8|42|70|NULL
470|6352|E|2|2011|5|43|33|54.8|73.2|42|71|NULL
470|6352|E|1|2012|3|18|81.5|0|0|2|2|NULL
470|6352|E|1|2012|4|46|63|33.8|62.7|65|118|NULL
470|6352|E|1|2012|5|51.5|47|59.5|69.7|42|66|NULL
470|6352|E|2|2012|3|1.5|75|0|0|2|2|NULL
470|6352|E|2|2012|4|48|57.5|37|38.4|54|99|NULL
470|6352|E|2|2012|5|41|31|62.8|69.7|43|66|NULL
470|6362|E|1|2010|1|80|59|66.7|60|3|5|NULL
470|6362|E|1|2010|2|65.5|68.5|50|83.3|2|6|NULL
470|6362|E|1|2010|4|66.5|60|64.3|50.7|42|71|NULL
470|6362|E|1|2010|5|67.5|41|61.5|80.4|122|199|NULL
470|6362|E|2|2010|1|48.5|33|100|100|2|3|NULL
470|6362|E|2|2010|2|79|67|100|33.3|2|6|NULL
470|6362|E|2|2010|4|54|59|57.6|47|33|66|NULL
470|6362|E|2|2010|5|52|37|62.6|74.6|123|197|NULL
470|6362|E|1|2011|1|64|49|66.7|80|3|5|NULL
470|6362|E|1|2011|2|71|70|60|87.5|5|8|NULL
470|6362|E|1|2011|4|57.5|74.5|43.8|58.4|48|89|NULL
470|6362|E|1|2011|5|59|55|55.9|79.6|127|221|NULL
470|6362|E|2|2011|1|28|34|33.3|100|3|5|NULL
470|6362|E|2|2011|2|58|56|80|87.5|5|8|NULL
470|6362|E|2|2011|4|56|51|50|51.9|42|81|NULL
470|6362|E|2|2011|5|64|37|75.2|78.3|125|221|NULL
470|6362|E|1|2012|1|30|79|0|0|1|1|NULL
470|6362|E|1|2012|2|52.5|24|75|100|4|5|NULL
470|6362|E|1|2012|4|80.5|75|63.6|45.9|22|37|NULL
470|6362|E|1|2012|5|66.5|43|71.2|80.5|66|113|NULL
470|6362|E|2|2012|1|25|79|0|0|1|1|NULL
470|6362|E|2|2012|2|76|32.5|100|100|4|6|NULL
470|6362|E|2|2012|4|42|51|50|50|16|32|NULL
470|6362|E|2|2012|5|51|33|71.2|72.3|66|112|NULL
470|6418|H|1|2010|4|32|99|0|0|11|23|NULL
470|6418|H|1|2010|5|53|93|14.3|17.6|7|18|NULL
470|6418|H|2|2010|4|47|52|36.4|47.8|11|23|NULL
470|6418|H|2|2010|5|64|6|83.3|75|6|18|NULL
470|6418|H|1|2011|1|32|63|50|50|2|2|NULL
470|6418|H|2|2011|1|13|1|100|100|1|1|NULL
470|6418|H|2|2011|4|24|99|0|27.3|3|12|NULL
470|6418|H|1|2011|4|64|99|0|0|3|13|NULL
470|6418|H|1|2011|5|77|99|0|11.8|4|17|NULL
470|6418|H|2|2011|5|50|63|66.7|50|6|18|NULL
470|6418|H|1|2012|4|7|99|0|0|3|3|NULL
470|6418|H|1|2012|5|36|99|0|0|7|11|NULL
470|6418|H|2|2012|4|54|40|100|100|3|3|NULL
470|6418|H|2|2012|5|11.5|17.5|16.7|36.4|6|11|NULL
470|6492|E|1|2010|2|56|19|100|100|1|1|NULL
470|6492|E|1|2010|3|84|59|100|100|1|2|NULL
470|6492|E|1|2010|4|45|63.5|32.4|47.2|68|108|NULL
470|6492|E|1|2010|5|53.5|43.5|57.9|79.7|38|59|NULL
470|6492|E|2|2010|3|69|38|100|100|1|2|NULL
470|6492|E|2|2010|4|47|62|48.8|33.3|41|77|NULL
470|6492|E|2|2010|5|35|39|37.8|71.4|37|57|NULL
470|6492|E|2|2010|2|43|10|100|100|1|1|NULL
470|6492|E|1|2011|2|65.5|48|100|100|2|2|NULL
470|6492|E|1|2011|3|55|65|0|100|1|2|NULL
470|6492|E|1|2011|4|58.5|70|44.4|64.4|72|119|NULL
470|6492|E|1|2011|5|65|57|62.5|87|32|48|NULL
470|6492|E|2|2011|3|83|40|100|100|1|2|NULL
470|6492|E|2|2011|4|55|57|44.4|40|45|95|NULL
470|6492|E|2|2011|5|66|36|75.8|81.2|33|49|NULL
470|6492|E|2|2011|2|37|46|50|50|2|2|NULL
470|6492|E|1|2012|3|41|37|50|33.3|2|3|NULL
470|6492|E|1|2012|4|51|62|33.3|53|81|151|NULL
470|6492|E|1|2012|5|44|34|59.1|78|22|41|NULL
470|6492|E|2|2012|3|27.5|23.5|50|100|2|3|NULL
470|6492|E|2|2012|4|52|51|45.6|42|57|100|NULL
470|6492|E|2|2012|5|62.5|30.5|77.3|85.4|22|41|NULL
2690|6500|E|1|2010|3|41|34|100|100|1|1|NULL
2690|6500|E|1|2010|4|42|53|33.9|57.8|62|109|NULL
2690|6500|E|1|2010|5|38|52|47.1|66.7|17|33|NULL
2690|6500|E|2|2010|4|24|46|29|54.1|62|109|NULL
2690|6500|E|2|2010|5|41|44.5|50|66.7|16|33|NULL
2690|6500|E|2|2010|3|12|25|0|100|1|1|NULL
2690|6500|E|1|2011|5|14.5|66|21.4|43.3|14|30|NULL
2690|6500|E|1|2011|3|24|47|0|57.1|3|7|NULL
2690|6500|E|1|2011|4|33|67|19.6|45.3|51|95|NULL
2690|6500|E|2|2011|3|5|30|0|71.4|3|7|NULL
2690|6500|E|2|2011|4|29.5|49|36|48.9|50|93|NULL
2690|6500|E|2|2011|5|29|44|42.9|50|14|30|NULL
2690|6500|E|1|2012|4|30|65|19.6|33|51|94|NULL
2690|6500|E|1|2012|5|43.5|66.5|20|50|20|38|NULL
2690|6500|E|1|2012|1|23|10|100|50|1|2|NULL
2690|6500|E|1|2012|3|11.5|61.5|0|0|2|4|NULL
2690|6500|E|2|2012|1|33|16|100|50|1|2|NULL
2690|6500|E|2|2012|3|20|47.5|0|25|2|4|NULL
2690|6500|E|2|2012|4|25|49|32.7|48.9|49|90|NULL
2690|6500|E|2|2012|5|33|50|26.3|55.6|19|36|NULL
1040|6524|M|1|2010|1|26.5|71|0|50|2|2|NULL
1040|6524|M|1|2010|2|78.5|45|75|75|4|4|NULL
1040|6524|M|1|2010|3|72|66.5|40|50|10|10|NULL
1040|6524|M|1|2010|4|56|65|58.8|73.7|17|19|NULL
1040|6524|M|1|2010|5|54|53|50.3|77.5|290|325|NULL
1040|6524|M|2|2010|5|51|17|80.6|89.8|289|325|NULL
1040|6524|M|2|2010|1|84|27.5|100|100|2|2|NULL
1040|6524|M|2|2010|2|69|17|100|100|4|4|NULL
1040|6524|M|2|2010|3|39|16|80|80|10|10|NULL
1040|6524|M|2|2010|4|38|25|76.5|78.9|17|19|NULL
1040|6524|M|1|2011|2|52|24.5|80|90|10|10|NULL
1040|6524|M|1|2011|3|44|55.5|25|50|8|8|NULL
1040|6524|M|1|2011|4|65|62|43.5|65.2|23|23|NULL
1040|6524|M|1|2011|5|52|43.5|59.1|77.2|328|338|NULL
1040|6524|M|2|2011|5|55|16|86.3|92.3|328|338|NULL
1040|6524|M|2|2011|1|55.5|33.5|50|50|2|2|NULL
1040|6524|M|2|2011|2|53|15|80|90|10|10|NULL
1040|6524|M|2|2011|3|56|13|100|87.5|8|8|NULL
1040|6524|M|1|2011|1|61|84.5|0|50|2|2|NULL
1040|6524|M|2|2011|4|54|23|87|91.3|23|23|NULL
1040|6524|M|1|2012|3|49|68|33.3|66.7|9|9|NULL
1040|6524|M|1|2012|4|64|71|48|68|25|25|NULL
1040|6524|M|1|2012|5|52|48|56.2|77.7|331|341|NULL
1040|6524|M|1|2012|2|58|27.5|70|90|10|10|NULL
1040|6524|M|2|2012|2|57.5|18|60|80|10|10|NULL
1040|6524|M|2|2012|3|58|21|88.9|88.9|9|9|NULL
1040|6524|M|2|2012|4|52|19|84|88|25|25|NULL
1040|6524|M|2|2012|5|47|13|80.4|87.4|331|341|NULL
1040|6533|M|1|2010|1|31|53|46.7|55.6|15|18|NULL
1040|6533|M|1|2010|2|56|36|68.5|88.9|54|63|NULL
1040|6533|M|1|2010|3|45|72|29.4|38.7|51|62|NULL
1040|6533|M|1|2010|4|47|63|32.4|53.3|71|92|NULL
1040|6533|M|1|2010|5|48|47|50.9|73.5|808|913|NULL
1040|6533|M|2|2010|4|38|32|57.7|71.7|71|92|NULL
1040|6533|M|2|2010|5|48|18|80|86.2|807|912|NULL
1040|6533|M|2|2010|1|61|24|80|77.8|15|18|NULL
1040|6533|M|2|2010|2|60.5|13.5|88.9|95.2|54|63|NULL
1040|6533|M|2|2010|3|48|32|58.8|58.1|51|62|NULL
1040|6533|M|2|2011|4|53|32|72|71.1|75|84|NULL
1040|6533|M|1|2011|3|39|75.5|16.7|31.9|60|69|NULL
1040|6533|M|1|2011|4|38|67|27.3|48.2|77|86|NULL
1040|6533|M|1|2011|5|41|47|42.4|70.6|781|854|NULL
1040|6533|M|1|2011|1|57|63|38.5|69.2|13|13|NULL
1040|6533|M|2|2011|5|51|17|78.5|86|782|855|NULL
1040|6533|M|2|2011|1|67|23|76.9|76.9|13|13|NULL
1040|6533|M|2|2011|2|60|11|86|92.4|57|66|NULL
1040|6533|M|2|2011|3|55.5|34|67.2|59.7|58|67|NULL
1040|6533|M|1|2011|2|46|32.5|60.3|83.3|58|66|NULL
1040|6533|M|1|2012|3|54|77|25.9|44.3|58|61|NULL
1040|6533|M|1|2012|4|42.5|63|30.7|55.6|88|108|NULL
1040|6533|M|1|2012|5|44|47|45.8|74.4|744|827|NULL
1040|6533|M|1|2012|1|54|57|33.3|73.3|15|15|NULL
1040|6533|M|1|2012|2|51|28|62.9|87.8|70|82|NULL
1040|6533|M|2|2012|1|60|19|80|80|15|15|NULL
1040|6533|M|2|2012|2|54|12.5|92.9|97.6|70|82|NULL
1040|6533|M|2|2012|3|44|31.5|65.5|63.9|58|61|NULL
1040|6533|M|2|2012|4|43|22|67|74.3|88|109|NULL
1040|6533|M|2|2012|5|50|14|81|87|746|828|NULL
470|6599|E|1|2010|1|73|36|100|100|1|2|NULL
470|6599|E|1|2010|2|69|47.5|62.5|83.3|8|12|NULL
470|6599|E|1|2010|3|93|22|100|75|1|4|NULL
470|6599|E|1|2010|4|73.5|65|46.2|61.1|26|36|NULL
470|6599|E|1|2010|5|61|52|62.4|75.7|165|206|NULL
470|6599|M|1|2010|3|58|73|0|50|3|4|NULL
470|6599|E|2|2010|1|15|19|0|100|1|2|NULL
470|6599|M|1|2010|1|75|74|50|60|4|5|NULL
470|6599|M|1|2010|2|83.5|66|75|76.9|12|13|NULL
470|6599|E|2|2010|4|55|40.5|57.7|61.1|26|36|NULL
470|6599|E|2|2010|5|58|33|72.7|85.9|165|206|NULL
470|6599|E|2|2010|2|39|37|62.5|50|8|12|NULL
470|6599|E|2|2010|3|19|15|100|50|1|4|NULL
470|6599|M|2|2010|4|49.5|40|66.7|64.7|30|34|NULL
470|6599|M|2|2010|1|22|22.5|50|80|4|5|NULL
470|6599|M|1|2010|4|84.5|90|46.7|41.2|30|34|NULL
470|6599|M|1|2010|5|83|68|62.2|65.4|164|205|NULL
470|6599|M|2|2010|3|40|35|66.7|100|3|3|NULL
470|6599|M|2|2010|5|54.5|27|73.2|72.7|164|205|NULL
470|6599|M|2|2010|2|59|34.5|83.3|61.5|12|13|NULL
470|6599|E|2|2011|1|46|18|100|100|1|2|NULL
470|6599|E|1|2011|1|54|44|100|100|1|2|NULL
470|6599|E|1|2011|2|67|70|55.6|63.6|9|11|NULL
470|6599|E|2|2011|5|61|30|75.8|83|186|225|NULL
470|6599|E|2|2011|2|47|59|66.7|72.7|9|11|NULL
470|6599|E|2|2011|3|91|67|100|50|2|2|NULL
470|6599|E|2|2011|4|63|38|55.2|58.3|29|36|NULL
470|6599|M|1|2011|3|19.5|75|25|40|4|5|NULL
470|6599|E|1|2011|3|59.5|68|50|50|2|2|NULL
470|6599|E|1|2011|4|73|70|43.3|56.8|30|37|NULL
470|6599|M|2|2011|4|55|41.5|61.1|56.4|36|39|NULL
470|6599|M|2|2011|5|67.5|28|81.1|84.1|190|214|NULL
470|6599|M|1|2011|4|66|84|30.6|33.3|36|39|NULL
470|6599|M|1|2011|5|70.5|69|53.2|59.8|190|214|NULL
470|6599|M|1|2011|1|81|51|100|100|2|3|NULL
470|6599|E|1|2011|5|70.5|59.5|59.1|73.5|186|226|NULL
470|6599|M|2|2011|1|47|19|50|100|2|3|NULL
470|6599|M|2|2011|2|70.5|32|91.7|80|12|15|NULL
470|6599|M|2|2011|3|76.5|40|75|80|4|5|NULL
470|6599|M|1|2011|2|84.5|48.5|83.3|93.3|12|15|NULL
470|6599|M|1|2012|3|74|86.5|50|33.3|4|6|NULL
470|6599|M|1|2012|4|67.5|71.5|44.4|52.3|54|65|NULL
470|6599|M|1|2012|5|75|62|58.5|70.7|316|368|NULL
470|6599|M|1|2012|1|22.5|50.5|0|100|2|2|NULL
470|6599|M|1|2012|2|75|52|76.5|77.8|17|18|NULL
470|6599|M|2|2012|1|48.5|18.5|100|100|2|2|NULL
470|6599|M|2|2012|2|61|36|70.6|66.7|17|18|NULL
470|6599|M|2|2012|3|82|41.5|75|50|4|6|NULL
470|6599|M|2|2012|4|56.5|34.5|74.1|60.9|54|64|NULL
470|6599|M|2|2012|5|64|21|80.3|82.5|314|365|NULL
2690|6669|E|1|2010|3|42|55|20|50|5|6|NULL
2690|6669|E|1|2010|4|36|41.5|41.7|72|48|82|NULL
2690|6669|E|1|2010|5|54|38|68|86|25|43|NULL
2690|6669|E|2|2010|4|55|32.5|70.8|85.4|48|82|NULL
2690|6669|E|2|2010|5|64|24|80|86|25|43|NULL
2690|6669|E|2|2010|3|40|38|60|50|5|6|NULL
2690|6669|E|1|2011|5|62|59|55.6|88.1|27|42|NULL
2690|6669|E|1|2011|3|82.5|81.5|50|33.3|2|3|NULL
2690|6669|E|1|2011|4|50.5|59.5|37|72|46|82|NULL
2690|6669|E|2|2011|3|76|55|100|33.3|2|3|NULL
2690|6669|E|2|2011|4|51|38.5|63|72.5|46|80|NULL
2690|6669|E|2|2011|5|67|30|77.8|85.7|27|42|NULL
2690|6669|E|1|2012|4|51|51|55.3|77|47|74|NULL
2690|6669|E|1|2012|5|63|52|64|87.2|25|39|NULL
2690|6669|E|1|2012|2|57|65|0|0|1|1|NULL
2690|6669|E|1|2012|3|69|78|0|0|1|1|NULL
2690|6669|E|2|2012|2|24|58|0|0|1|1|NULL
2690|6669|E|2|2012|3|74|37|100|100|1|2|NULL
2690|6669|E|2|2012|4|52|39|72.3|76|47|75|NULL
2690|6669|E|2|2012|5|57|30|84|82.9|25|41|NULL
1040|6785|M|1|2010|1|27.5|56.5|25|80|4|5|NULL
1040|6785|M|1|2010|2|53|47.5|53.6|66.7|28|30|NULL
1040|6785|M|1|2010|3|51|69|30.8|62.5|13|16|NULL
1040|6785|M|1|2010|4|43|62|38.3|64.8|47|54|NULL
1040|6785|M|1|2010|5|56|53|52.8|74|492|579|NULL
1040|6785|M|2|2010|4|57|26|78.7|85.2|47|54|NULL
1040|6785|M|2|2010|5|63|19|84.8|89.3|495|580|NULL
1040|6785|M|2|2010|1|87.5|24.5|100|100|4|5|NULL
1040|6785|M|2|2010|2|56.5|25|78.6|87.1|28|31|NULL
1040|6785|M|2|2010|3|59|22|83.3|100|12|16|NULL
1040|6785|M|2|2011|4|46|22|75.8|86.4|33|44|NULL
1040|6785|M|1|2011|3|33|75|9.1|58.8|11|17|NULL
1040|6785|M|1|2011|4|43|60|33.3|54.5|33|44|NULL
1040|6785|M|1|2011|5|48|53|46.5|67.3|434|513|NULL
1040|6785|M|1|2011|1|51.5|84|0|33.3|2|3|NULL
1040|6785|M|2|2011|5|49|18.5|76.4|86.7|433|514|NULL
1040|6785|M|2|2011|1|43|41.5|50|66.7|2|3|NULL
1040|6785|M|2|2011|2|42|21|85.7|95.8|21|24|NULL
1040|6785|M|2|2011|3|40|27|45.5|76.5|11|17|NULL
1040|6785|M|1|2011|2|53|40|61.9|91.7|21|24|NULL
1040|6785|M|1|2012|3|51|72|37.5|50|16|20|NULL
1040|6785|M|1|2012|4|52|51|27.5|59.2|40|49|NULL
1040|6785|M|1|2012|5|50|54|48.7|73.8|452|530|NULL
1040|6785|M|1|2012|1|62|92|0|0|1|1|NULL
1040|6785|M|1|2012|2|56|36|59.3|85.3|27|34|NULL
1040|6785|M|2|2012|1|11|27|0|0|1|1|NULL
1040|6785|M|2|2012|2|51|14|85.2|94.1|27|34|NULL
1040|6785|M|2|2012|3|45|20|68.8|70|16|20|NULL
1040|6785|M|2|2012|4|53|17|71.8|79.2|39|48|NULL
1040|6785|M|2|2012|5|53|18|80.4|87.9|450|527|NULL
2690|6844|E|1|2010|2|76|30|100|100|1|2|NULL
2690|6844|E|1|2010|4|55|57|52.1|58.8|71|114|NULL
2690|6844|E|1|2010|5|43|56|50|57.1|6|14|NULL
2690|6844|E|2|2010|2|8|16|0|100|1|2|NULL
