DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|TEACHER_USID|CONTENT_AREA|YEAR|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT
470|1310|M|131008202|2|2011|64|45|57.7|48.3|26|29
470|1310|M|131006102|1|2011|56|63|39.4|56.8|33|37
470|1310|M|131006105|1|2011|51|65|36.2|64|47|50
470|1310|M|131006104|1|2011|51|59|45.5|73.5|33|34
470|1310|M|131006103|1|2011|59|66|43.9|68.2|41|44
470|1310|M|131006106|1|2011|62.5|63|47.8|66.7|46|51
470|1310|M|131008104|1|2011|62|82|22.6|32.3|31|31
470|1310|M|131006101|1|2011|48|60|36.1|67.5|36|40
470|1310|M|131006107|1|2011|52|62|48.5|63.6|33|33
470|1310|M|131008105|1|2011|76|72|63.9|66.7|36|36
470|1310|M|131008101|1|2011|69|72|45.5|52.8|33|36
470|1310|M|131008204|2|2011|48.5|30.5|63|66|46|47
470|1310|M|131007107|1|2011|56|67|43.9|53.3|41|45
470|1310|M|131008102|1|2011|66|65|48.6|56.8|35|37
470|1310|M|131008205|2|2011|65|33|71.4|64.3|42|42
470|1310|M|131006202|2|2011|54|27|65.9|78.3|41|46
470|1310|M|131008103|1|2011|64|79.5|42.9|42.9|42|42
470|1310|M|131006207|2|2011|63|46|65.6|67.6|32|34
470|1310|M|131006203|2|2011|58|38|62.2|68|45|50
470|1310|M|131007202|2|2011|68|28|75.7|72.5|37|40
470|1310|M|131007207|2|2011|69|27|73|79.5|37|39
470|1310|M|131006204|2|2011|66|24|73.5|76.5|49|51
470|1310|M|131007203|2|2011|50|31|62.2|71.8|37|39
470|1310|M|131006206|2|2011|53.5|33.5|66.7|68.4|36|38
470|1310|M|131006205|2|2011|53|38|53.8|61|39|41
470|1310|M|131008106|1|2011|73|67|55.6|63.2|36|38
470|1310|M|131008207|2|2011|48.5|36.5|69.2|66.7|26|27
470|1310|M|131007206|2|2011|61|28.5|75|76.9|36|39
470|1310|M|131007205|2|2011|62|31|66.7|65.9|39|44
470|1310|M|131007201|2|2011|66|26.5|80.4|70|46|50
470|1310|M|131007204|2|2011|71|45|70.6|56.8|34|37
470|1310|M|131006103|1|2012|35|62|20.5|43.9|39|41
470|1310|M|131006106|1|2012|30.5|55.5|23.5|60|34|35
470|1310|M|131006102|1|2012|27|59.5|23.5|51.4|34|35
470|1310|M|131006104|1|2012|51|61|23.8|56.8|42|44
470|1310|M|131006107|1|2012|34|67|14.3|36.8|35|38
470|1310|M|131006108|1|2012|41.5|57.5|23.3|42.9|30|35
470|1310|M|131008101|1|2012|62|74|40.5|47.4|37|38
470|1310|M|131006101|1|2012|45|61|25.8|42.4|31|33
470|1310|M|131006201|2|2012|54|42.5|57.1|56.8|42|44
470|1310|M|131008102|1|2012|66|67|45.7|53.8|35|39
470|1310|M|131006206|2|2012|60|36.5|55.6|56.4|36|39
470|1310|M|131006105|1|2012|33|62|24.3|45.5|37|44
470|1310|M|131008103|1|2012|43.5|71.5|29.4|42.9|34|35
470|1310|M|131006207|2|2012|42|41|62.9|55.3|35|38
470|1310|M|131006203|2|2012|48|35|51.9|55.2|27|29
470|1310|M|131008104|1|2012|63|69|51.2|56.8|41|44
470|1310|M|131007207|2|2012|60|19|87.8|86|41|43
470|1310|M|131006204|2|2012|47|53|48.7|50|39|42
470|1310|M|131008105|1|2012|56|65|43.9|61|41|41
470|1310|M|131007106|1|2012|58|70|39.5|57.1|38|42
470|1310|M|131006205|2|2012|39|46|38.9|52.8|36|36
470|1310|M|131008106|1|2012|56|72|37.8|61.5|37|39
470|1310|M|131007107|1|2012|52.5|71.5|38.6|56.5|44|46
470|1310|M|131007103|1|2012|59.5|75|32.1|45.5|28|33
470|1310|M|131006202|2|2012|48.5|36|60.5|79.1|38|43
470|1310|M|131007201|2|2012|45.5|21.5|68.4|67.5|38|40
470|1310|M|131007104|1|2012|57|67|44.1|63.2|34|38
470|1310|M|131006208|2|2012|50.5|43|56.5|59.2|46|49
470|1310|M|131007202|2|2012|63.5|20.5|80|75|30|36
470|1310|M|131007105|1|2012|56|66|38.5|53.7|39|41
470|1310|M|131007101|1|2012|48|67.5|47.9|62.7|48|51
470|1310|M|131007203|2|2012|42|27|56.4|58.1|39|43
470|1310|M|131008203|2|2012|45|18|62.2|60.9|45|46
470|1310|M|131007102|1|2012|54|55.5|50|65.8|32|38
470|1310|M|131007204|2|2012|43.5|24|64.7|66.7|34|39
470|1310|M|131008204|2|2012|47|22|70|71|30|31
470|1310|M|131008107|1|2012|53|81|29.3|55.8|41|43
470|1310|M|131007205|2|2012|58|26|72.1|63|43|46
470|1310|M|131008205|2|2012|36|18|67.6|75|37|40
470|1310|M|131008201|2|2012|44|17.5|78|75|50|52
470|1310|M|131007206|2|2012|52|26|81.4|75|43|48
470|1310|M|131008206|2|2012|45.5|20.5|65.8|69.2|38|39
470|1310|M|131008202|2|2012|40.5|18|73.7|74.4|38|39
470|1310|M|131008207|2|2012|43|18|72.4|69|29|29
1040|1389|E|138904001|1|2010|54|43.5|62.5|80|8|10
1040|1389|E|138904005|2|2010|58.5|49.5|57.1|66.7|14|15
1040|1389|E|138905008|1|2010|65|43.5|81.2|90|16|20
1040|1389|E|138904001|2|2010|61.5|42|66.7|85.7|6|7
1040|1389|E|138904006|1|2010|31|50|33.3|40|12|15
1040|1389|E|138905008|2|2010|47|36.5|62.5|77.8|8|9
1040|1389|E|138904002|1|2010|22|35|33.3|66.7|9|12
1040|1389|E|138904006|2|2010|41|32|83.3|100|6|7
1040|1389|E|138904004|2|2010|24|39|22.2|72.7|9|11
1040|1389|E|138904002|2|2010|43|48|58.3|50|12|16
1040|1389|E|138904007|1|2010|60|32|85.7|100|7|7
1040|1389|E|138904005|1|2010|37|37.5|50|50|6|8
1040|1389|E|138904003|1|2010|43.5|51.5|50|76.9|12|13
1040|1389|E|138905007|2|2010|58|32|63.6|66.7|11|12
1040|1389|E|138905001|1|2010|38|47|46.7|83.3|15|18
1040|1389|E|138904003|2|2010|41.5|21.5|66.7|77.8|6|9
1040|1389|E|138905003|2|2010|59|30.5|70|80|10|10
1040|1389|E|138905001|2|2010|37|34|66.7|90|9|10
1040|1389|E|138904004|1|2010|44|55|28.6|62.5|7|8
1040|1389|E|138905004|1|2010|73.5|49|90|84.6|10|13
1040|1389|E|138905002|1|2010|59|35.5|90|92.3|10|13
1040|1389|E|138905006|2|2010|45|36|44.4|75|9|12
1040|1389|E|138905004|2|2010|54|37|50|81.8|8|11
1040|1389|E|138905002|2|2010|66|33|54.5|80|11|15
1040|1389|E|138905007|1|2010|58|50|33.3|66.7|3|3
1040|1389|E|138904007|2|2010|59|31|42.9|55.6|7|9
1040|1389|E|138905003|1|2010|49|57|55.6|60|9|10
1040|1389|E|138905006|1|2010|59|46|77.8|90|9|10
1040|1389|E|138905005|2|2010|47|30|69.2|76.5|13|17
1040|1389|E|138905005|1|2010|40|47|33.3|70|9|10
1040|1389|E|138904003|2|2011|62|48|81.8|78.6|11|14
1040|1389|E|138904001|1|2011|58.5|53|60|53.8|10|13
1040|1389|E|138904004|1|2011|45|61|20|50|5|8
1040|1389|E|138904002|1|2011|42.5|52.5|50|66.7|8|9
1040|1389|E|138904001|2|2011|78|37|100|84.6|8|13
1040|1389|E|138904004|2|2011|44|33|75|83.3|8|12
1040|1389|E|138904002|2|2011|45|41|57.1|66.7|7|9
1040|1389|E|138904007|1|2011|50.5|36.5|50|92.9|10|14
1040|1389|E|138904006|2|2011|66|44|100|88.9|7|9
1040|1389|E|138904003|1|2011|46|59|33.3|84.6|9|13
1040|1389|E|138905003|1|2011|69|63.5|37.5|81.8|8|11
1040|1389|E|138904005|2|2011|48|20|100|100|10|11
1040|1389|E|138905005|2|2011|74|30|85.7|85.7|7|7
1040|1389|E|138905003|2|2011|72.5|40.5|75|75|8|12
1040|1389|E|138904006|1|2011|24|52|28.6|88.9|7|9
1040|1389|E|138905006|1|2011|66|61|53.8|60|13|15
1040|1389|E|138905004|1|2011|80|56|66.7|81.2|12|16
1040|1389|E|138905002|1|2011|75|54|71.4|90|7|11
1040|1389|E|138905006|2|2011|74|41|77.8|60|9|10
1040|1389|E|138905004|2|2011|78.5|44|83.3|66.7|6|6
1040|1389|E|138905002|2|2011|65.5|36|75|75|12|16
1040|1389|E|138904005|1|2011|28|56|22.2|80|9|10
1040|1389|E|138905005|1|2011|65|42|77.8|84.6|9|13
1040|1389|E|138904007|2|2011|47|52.5|50|62.5|6|8
1040|1389|E|138905001|1|2011|86|60|85.7|85.7|7|7
1040|1389|E|138905007|2|2011|62|38|57.1|75|7|8
1040|1389|E|138905008|2|2011|30|21.5|50|85.7|10|15
1040|1389|E|138905001|2|2011|58|23|83.3|92.9|12|14
1040|1389|E|138905008|1|2011|86.5|73|50|44.4|8|9
1040|1389|E|138905007|1|2011|82.5|62|87.5|100|8|9
1040|1389|E|138904005|2|2012|36|27|40|91.7|10|12
1040|1389|E|138904006|2|2012|47.5|27|57.1|73.3|14|15
1040|1389|E|138904006|1|2012|43|38|53.8|84.6|13|13
1040|1389|E|138904004|1|2012|33|32|50|91.7|10|12
1040|1389|E|138904003|2|2012|51|33|71.4|100|7|8
1040|1389|E|138904005|1|2012|34|52|30|63.6|10|11
1040|1389|E|138904004|2|2012|52|16|66.7|80|9|10
1040|1389|E|138904002|2|2012|32|23|42.9|77.8|7|9
1040|1389|E|138904001|1|2012|85|26|66.7|100|3|3
1040|1389|E|138905005|2|2012|27|17|66.7|70|9|10
1040|1389|E|138904003|1|2012|40.5|43|50|71.4|6|7
1040|1389|E|138904001|2|2012|61.5|42.5|50|66.7|14|18
1040|1389|E|138905006|1|2012|49|68|44.4|45.5|9|11
1040|1389|E|138904002|1|2012|31|41|33.3|68.4|15|19
1040|1389|E|138905002|1|2012|58|43.5|62.5|66.7|8|9
1040|1389|E|138905006|2|2012|37|33|47.1|72.2|17|18
1040|1389|E|138905004|2|2012|45|21|72.7|72.7|11|11
1040|1389|E|138905002|2|2012|11|16|42.9|75|7|8
1040|1389|E|138905007|1|2012|59|57|63.6|61.5|11|13
1040|1389|E|138905005|1|2012|72|30|72.7|72.7|11|11
1040|1389|E|138905003|1|2012|58.5|51.5|62.5|61.5|8|13
1040|1389|E|138905007|2|2012|33|14|63.6|92.3|11|13
1040|1389|E|138905001|1|2012|51|42|63.6|81.8|11|11
1040|1389|E|138905003|2|2012|30.5|17|83.3|100|6|6
1040|1389|E|138905008|1|2012|60.5|34|87.5|88.9|8|9
1040|1389|E|138905001|2|2012|44|28.5|70|61.5|10|13
1040|1389|E|138905004|1|2012|76|29|62.5|100|8|9
1040|1389|E|138905008|2|2012|43.5|24.5|75|80|8|10
1040|1430|E|143004001|1|2010|29.5|50.5|25|45.5|8|11
1040|1430|E|143005005|2|2010|64.5|33.5|66.7|80|12|15
1040|1430|E|143004008|1|2010|47|41|55.6|85.7|9|14
1040|1430|E|143004001|2|2010|53|34|72.7|76.9|11|13
1040|1430|E|143005006|1|2010|44.5|44.5|41.7|69.2|12|13
1040|1430|E|143004008|2|2010|58.5|35|61.1|70|18|20
1040|1430|E|143004002|1|2010|37|38|46.7|75|15|16
1040|1430|E|143005006|2|2010|54|28|66.7|87.5|15|16
1040|1430|E|143004009|1|2010|80|38|90|91.7|10|12
1040|1430|E|143004002|2|2010|57|43|60|87.5|5|8
1040|1430|E|143004009|2|2010|71|36|87.5|88.9|8|9
1040|1430|E|143004005|1|2010|62|38|83.3|100|6|8
1040|1430|E|143004003|1|2010|28|40|55.6|88.9|9|9
1040|1430|E|143005007|2|2010|59|44|71.4|90|7|11
1040|1430|E|143005001|1|2010|57|44|77.8|63.6|9|11
1040|1430|E|143004003|2|2010|54.5|50.5|62.5|62.5|8|8
1040|1430|E|143005008|1|2010|43|50|46.2|66.7|13|15
1040|1430|E|143005001|2|2010|68.5|24|83.3|100|6|8
1040|1430|E|143004004|1|2010|40|37|50|90.9|10|11
1040|1430|E|143005008|2|2010|27|47|42.9|88.9|7|9
1040|1430|E|143005002|1|2010|37|44|55.6|66.7|9|9
1040|1430|E|143004004|2|2010|34|18|44.4|72.7|9|11
1040|1430|E|143005004|2|2010|49.5|30|64.3|80|14|15
1040|1430|E|143005002|2|2010|41|50|44.4|30|9|10
1040|1430|E|143005007|1|2010|41|45.5|60|75|10|12
1040|1430|E|143005005|1|2010|55|61|60|66.7|5|9
1040|1430|E|143005003|1|2010|63|32|63.6|71.4|11|14
1040|1430|E|143004005|2|2010|18|42.5|40|71.4|5|8
1040|1430|E|143005004|1|2010|35|33|55.6|90|9|10
1040|1430|E|143005003|2|2010|85|55|66.7|25|3|4
1040|1430|E|143004006|1|2010|55|49|77.8|80|9|10
1040|1430|E|143004007|2|2010|68.5|29|100|75|10|12
1040|1430|E|143004007|1|2010|48.5|47|50|63.6|8|11
1040|1430|E|143004006|2|2010|31|41.5|33.3|83.3|9|13
1040|1430|E|143004006|2|2011|57|47|33.3|50|9|10
1040|1430|E|143004006|1|2011|60|49|71.4|75|7|8
1040|1430|E|143004005|2|2011|38|37|42.9|50|7|10
1040|1430|E|143005007|1|2011|55|50|46.2|78.6|13|14
1040|1430|E|143004005|1|2011|34|57.5|21.4|78.6|14|14
1040|1430|E|143004004|2|2011|69|48|63.6|69.2|11|13
1040|1430|E|143004007|2|2011|25|38|10|64.3|10|14
1040|1430|E|143004001|1|2011|62|52|63.6|76.9|11|13
1040|1430|E|143005005|2|2011|72|14|85.7|100|7|9
1040|1430|E|143004008|1|2011|58|55|50|83.3|12|12
1040|1430|E|143004001|2|2011|39|30|57.1|70|7|10
1040|1430|E|143005006|1|2011|52|49|46.2|76.9|13|13
1040|1430|E|143004008|2|2011|48.5|38.5|50|77.8|8|9
1040|1430|E|143004002|1|2011|49.5|49.5|50|92.3|8|13
1040|1430|E|143005006|2|2011|80|24|88.9|88.9|9|9
1040|1430|E|143005009|1|2011|71|53.5|62.5|75|8|8
1040|1430|E|143004007|1|2011|41.5|55.5|60|92.3|10|13
1040|1430|E|143005002|2|2011|48|43.5|66.7|71.4|12|14
1040|1430|E|143004003|2|2011|69|45|66.7|58.3|9|12
1040|1430|E|143004003|1|2011|57|38|55.6|60|9|15
1040|1430|E|143005007|2|2011|49|37|54.5|72.7|11|11
1040|1430|E|143005001|1|2011|56|59|41.7|64.3|12|14
1040|1430|E|143005008|2|2011|48.5|18|85.7|100|14|16
1040|1430|E|143005008|1|2011|64|65.5|66.7|61.5|12|13
1040|1430|E|143005001|2|2011|72|22|85.7|88.9|7|9
1040|1430|E|143004004|1|2011|25|44|16.7|75|6|8
1040|1430|E|143004002|2|2011|47|47|61.5|46.7|13|15
1040|1430|E|143005002|1|2011|56.5|51|66.7|75|6|8
1040|1430|E|143005005|1|2011|68|59.5|40|72.7|10|11
1040|1430|E|143005009|2|2011|46|28.5|80|100|10|11
1040|1430|E|143005004|2|2011|58.5|36.5|50|62.5|14|16
1040|1430|E|143005004|1|2011|59.5|42.5|50|77.8|6|9
1040|1430|E|143005003|2|2011|36|34|54.5|75|11|12
1040|1430|E|143005003|1|2011|69|52|88.9|80|9|10
1040|1430|E|143004010|1|2012|68|29.5|80|100|10|13
1040|1430|E|143005002|2|2012|59|41|88.9|63.6|9|11
1040|1430|E|143004009|1|2012|49|52|57.1|75|7|8
1040|1430|E|143005003|2|2012|65|43.5|75|55.6|8|9
1040|1430|E|143005003|1|2012|56.5|61|50|66.7|14|15
1040|1430|E|143004005|2|2012|42|34|44.4|66.7|9|9
1040|1430|E|143005004|1|2012|73|38|85.7|77.8|7|9
1040|1430|E|143004006|2|2012|42|26|61.5|85.7|13|14
1040|1430|E|143004006|1|2012|73|56|80|83.3|5|6
1040|1430|E|143004002|2|2012|37|35|60|66.7|5|6
1040|1430|E|143004007|1|2012|69|29|60|62.5|5|8
1040|1430|E|143004005|1|2012|53|48|54.5|53.8|11|13
1040|1430|E|143005005|1|2012|67|67|54.5|61.5|11|13
1040|1430|E|143004007|2|2012|54|57|54.5|50|11|12
1040|1430|E|143004001|1|2012|61|36|76.9|86.7|13|15
1040|1430|E|143005005|2|2012|76|34.5|71.4|73.3|14|15
1040|1430|E|143004008|1|2012|51|51|66.7|77.8|9|9
1040|1430|E|143004001|2|2012|48.5|47|50|53.3|12|15
1040|1430|E|143005006|1|2012|76|41.5|50|75|6|8
1040|1430|E|143004008|2|2012|49|34.5|64.3|71.4|14|14
1040|1430|E|143004002|1|2012|50|33|73.3|87.5|15|16
1040|1430|E|143005006|2|2012|58|42|100|100|3|4
1040|1430|E|143005004|2|2012|63.5|36|64.3|60|14|15
1040|1430|E|143004009|2|2012|45|25|54.5|75|11|12
1040|1430|E|143005007|1|2012|63|61.5|75|75|4|4
1040|1430|E|143004010|2|2012|42|41|57.1|88.9|7|9
1040|1430|E|143004003|1|2012|60|40.5|90|91.7|10|12
1040|1430|E|143005007|2|2012|66.5|27.5|100|76.9|10|13
1040|1430|E|143005001|1|2012|55|34|72.7|83.3|11|12
1040|1430|E|143004003|2|2012|41.5|39.5|50|61.5|8|13
1040|1430|E|143005008|1|2012|48|47|55.6|63.6|9|11
1040|1430|E|143005001|2|2012|26|31|42.9|75|7|8
1040|1430|E|143004004|1|2012|34|48|42.9|87.5|7|8
1040|1430|E|143005008|2|2012|76|42|81.8|66.7|11|12
1040|1430|E|143005002|1|2012|61.5|47.5|70|83.3|10|12
1040|1430|E|143004004|2|2012|75|48|60|33.3|5|6
1040|1492|E|149204001|1|2010|69.5|37|87.5|88.9|8|9
1040|1492|E|149204005|2|2010|80|28.5|85.7|100|14|16
1040|1492|E|149204008|1|2010|71|41|71.4|90|7|10
1040|1492|E|149204001|2|2010|89|20|100|90|10|10
1040|1492|E|149204006|1|2010|70|43|75|100|12|14
1040|1492|E|149204008|2|2010|70|34|90.9|100|11|14
1040|1492|E|149204002|1|2010|61|39.5|75|85|16|20
1040|1492|E|149204006|2|2010|75|26.5|87.5|90|8|10
1040|1492|E|149204004|2|2010|60|23|69.2|92.9|13|14
1040|1492|E|149204002|2|2010|46|28|71.4|86.7|14|15
1040|1492|E|149205001|1|2010|72|36|77.8|84.6|9|13
1040|1492|E|149204005|1|2010|52|41|71.4|62.5|7|8
1040|1492|E|149204003|1|2010|58.5|37.5|66.7|92.9|12|14
1040|1492|E|149205001|2|2010|52.5|20|87.5|92.3|8|13
1040|1492|E|149205006|1|2010|52|46|54.5|84.6|11|13
1040|1492|E|149204003|2|2010|68.5|24.5|71.4|100|14|15
1040|1492|E|149205002|1|2010|63|28|83.3|77.8|6|9
1040|1492|E|149205006|2|2010|29|36|33.3|100|3|4
1040|1492|E|149204004|1|2010|70|28|84.6|92.3|13|13
1040|1492|E|149205002|2|2010|47.5|24.5|80|100|10|12
1040|1492|E|149205007|1|2010|63|42|55.6|92.3|9|13
1040|1492|E|149205005|1|2010|63.5|42|70|81.8|10|11
1040|1492|E|149205003|1|2010|56.5|35.5|66.7|92.3|12|13
1040|1492|E|149204007|1|2010|69|42|83.3|92.3|12|13
1040|1492|E|149205005|2|2010|32|31|55.6|72.7|9|11
1040|1492|E|149205003|2|2010|68|35|81.8|91.7|11|12
1040|1492|E|149204007|2|2010|35|39|71.4|62.5|7|8
1040|1492|E|149205004|2|2010|20|26|55.6|83.3|9|12
1040|1492|E|149205004|1|2010|76|28|71.4|87.5|7|8
1040|1492|E|149205008|2|2010|57|24|72.7|90.9|11|11
1040|1492|E|149205008|1|2010|62.5|35|75|86.7|12|15
1040|1492|E|149205007|2|2010|45.5|33|62.5|83.3|8|12
1040|1492|E|149204001|2|2011|56|26|72.7|84.6|11|13
1040|1492|E|149204002|1|2011|76.5|52|91.7|92.3|12|13
1040|1492|E|149205007|1|2011|58|43.5|75|80|8|10
1040|1492|E|149204001|1|2011|79|63|66.7|90.9|9|11
1040|1492|E|149205004|2|2011|65|16|90.9|100|11|11
1040|1492|E|149205001|1|2011|38|51|63.6|81.8|11|11
1040|1492|E|149205005|2|2011|67|34.5|100|100|6|6
1040|1492|E|149205005|1|2011|51|44|66.7|93.3|15|15
1040|1492|E|149205001|2|2011|93|30|100|100|7|9
1040|1492|E|149205006|1|2011|44|42|69.2|100|13|13
1040|1492|E|149205004|1|2011|62|66|45.5|72.7|11|11
1040|1492|E|149205002|1|2011|37|27|63.6|90.9|11|11
1040|1492|E|149205006|2|2011|38.5|15|75|100|12|12
1040|1492|E|149205009|1|2011|59|38|54.5|91.7|11|12
1040|1492|E|149205002|2|2011|44|14.5|83.3|100|18|18
1040|1492|E|149205009|2|2011|61|13|100|100|7|8
1040|1492|E|149204006|2|2011|93|25|75|87.5|8|8
1040|1492|E|149205003|1|2011|68.5|56|75|75|12|12
1040|1492|E|149204002|2|2011|85.5|32.5|81.2|83.3|16|18
1040|1492|E|149204007|1|2011|72|52|81.8|91.7|11|12
1040|1492|E|149205003|2|2011|34.5|24.5|60|100|10|10
1040|1492|E|149204003|1|2011|65|56|66.7|83.3|9|12
1040|1492|E|149204007|2|2011|81.5|29|83.3|69.2|12|13
1040|1492|E|149204005|2|2011|50.5|26.5|91.7|84.6|12|13
1040|1492|E|149204003|2|2011|86|27|88.9|84.6|9|13
1040|1492|E|149204008|1|2011|70|38|77.8|75|9|12
1040|1492|E|149204006|1|2011|87|55|100|100|9|9
1040|1492|E|149204004|1|2011|91|50.5|83.3|100|6|8
1040|1492|E|149204008|2|2011|52|40|80|71.4|5|7
1040|1492|E|149204005|1|2011|74|53|87.5|80|8|10
1040|1492|E|149204004|2|2011|83|31|77.8|80|9|10
1040|1492|E|149205008|1|2011|64|44|57.1|75|7|8
1040|1492|E|149205007|2|2011|67|19|88.9|94.4|18|18
1040|1492|E|149205008|2|2011|59.5|16|81.2|88.9|16|18
1040|1492|E|149204009|1|2012|66|26|81.8|92.3|11|13
1040|1492|E|149204004|2|2012|39|26.5|60|100|10|14
1040|1492|E|149204001|1|2012|82|30|77.8|88.9|9|9
1040|1492|E|149204005|2|2012|57|23.5|91.7|91.7|12|12
1040|1492|E|149204005|1|2012|70|40|75|100|8|10
1040|1492|E|149204001|2|2012|64.5|18.5|91.7|100|12|13
1040|1492|E|149204006|1|2012|47|52.5|50|71.4|6|7
1040|1492|E|149204002|1|2012|72|42|77.8|88.9|9|9
1040|1492|E|149205002|2|2012|28.5|20.5|75|81.8|8|11
1040|1492|E|149204006|2|2012|67|17|100|100|5|8
1040|1492|E|149205005|1|2012|41|28|63.6|76.9|11|13
1040|1492|E|149204002|2|2012|59|19.5|80|90|10|10
1040|1492|E|149204007|1|2012|66.5|27.5|66.7|77.8|6|9
1040|1492|E|149205005|2|2012|59|26|72.7|83.3|11|12
1040|1492|E|149204003|1|2012|43|33.5|71.4|94.1|14|17
1040|1492|E|149204007|2|2012|66.5|26|92.9|92.9|14|14
1040|1492|E|149205006|1|2012|47|31|75|81.8|8|11
1040|1492|E|149204003|2|2012|47|16|85.7|87.5|7|8
1040|1492|E|149204008|1|2012|39|33|69.2|100|13|15
1040|1492|E|149205006|2|2012|23|25|42.9|57.1|7|7
1040|1492|E|149205004|2|2012|45|16|80|90.9|10|11
1040|1492|E|149204008|2|2012|56|24|88.9|100|9|10
1040|1492|E|149205007|1|2012|17|41|33.3|57.1|6|7
1040|1492|E|149204009|2|2012|70|19|85.7|100|7|11
1040|1492|E|149205003|1|2012|69|27|100|100|4|4
1040|1492|E|149205007|2|2012|32|21|80|83.3|5|6
1040|1492|E|149205001|1|2012|68|31|77.8|88.9|9|9
1040|1492|E|149205003|2|2012|68|13.5|91.7|100|12|13
1040|1492|E|149205008|1|2012|63.5|26|70|83.3|10|12
1040|1492|E|149205001|2|2012|32|21|55.6|63.6|9|11
1040|1492|E|149205004|1|2012|45|23|77.8|63.6|9|11
1040|1492|E|149205008|2|2012|58|12|81.8|92.3|11|13
1040|1492|E|149205002|1|2012|33.5|43.5|42.9|62.5|14|16
1040|1492|E|149205009|1|2012|49|25|66.7|81.2|15|16
1040|1492|E|149204004|1|2012|88|43|100|100|7|9
1040|1492|E|149205009|2|2012|50|16|66.7|83.3|9|12
470|1538|E|153805001|1|2010|60|56|45.5|91.7|11|12
470|1538|M|153807203|2|2010|57|19|88.6|90.5|35|42
470|1538|E|153805001|2|2010|71|21|77.8|83.3|9|12
470|1538|M|153808205|2|2010|60|11|90.7|86.4|43|44
470|1538|E|153805002|1|2010|81|31|77.8|72.7|9|11
470|1538|M|153807204|2|2010|63|18.5|88.9|88.1|36|42
470|1538|E|153805002|2|2010|61|24.5|80|81.8|10|11
470|1538|M|153807205|2|2010|67|22|87.5|91.4|32|35
470|1538|E|153805003|1|2010|46|43|42.9|70|7|10
470|1538|E|153805006|2|2010|62|21|85.7|87.5|7|8
470|1538|E|153805003|2|2010|73|36|75|88.9|8|9
470|1538|M|153807206|2|2010|61.5|16|78.1|85.3|32|34
470|1538|E|153805004|1|2010|85|50|100|83.3|4|6
470|1538|M|153808101|1|2010|61|61|55.3|62.8|38|43
470|1538|E|153805004|2|2010|52|22.5|78.6|87.5|14|16
470|1538|E|153805008|1|2010|72.5|35.5|75|83.3|8|12
470|1538|E|153805005|1|2010|87.5|44|75|100|12|13
470|1538|M|153808102|1|2010|63|51|53.7|74.5|41|47
470|1538|E|153805005|2|2010|50|28|60|88.2|15|17
470|1538|M|153808103|1|2010|76|39|74.1|86.7|27|30
470|1538|E|153805006|1|2010|71.5|46|83.3|100|12|14
470|1538|E|153806102|1|2010|79.5|55|66.7|83.9|24|31
470|1538|M|153808202|2|2010|65.5|14.5|100|93.8|26|32
470|1538|M|153808104|1|2010|60|43|70|70.6|30|35
470|1538|E|153805007|1|2010|70|38|66.7|92.9|12|14
470|1538|M|153808105|1|2010|62|63|56.8|68.3|37|41
470|1538|E|153805007|2|2010|45|21|70|92.3|10|13
470|1538|E|153806104|1|2010|78|60|73|80|37|45
470|1538|E|153806202|2|2010|76.5|29|85.7|94.1|28|34
470|1538|M|153808106|1|2010|66|64|53.3|72.7|30|33
470|1538|E|153805008|2|2010|52.5|44.5|62.5|75|8|8
470|1538|M|153808201|2|2010|59.5|19|63.6|73.1|22|26
470|1538|E|153805009|1|2010|82|51|76.9|78.6|13|14
470|1538|M|153807106|1|2010|68.5|37|71.9|74.4|32|39
470|1538|E|153805009|2|2010|76|24|90|100|10|13
470|1538|E|153805013|1|2010|84|43|70.6|82.4|17|17
470|1538|E|153805010|1|2010|84|39|77.8|75|9|12
470|1538|M|153808203|2|2010|67.5|10|95|90.7|40|43
470|1538|E|153805010|2|2010|68.5|19|83.3|100|12|13
470|1538|M|153807202|2|2010|67|15.5|87.5|89.2|32|37
470|1538|E|153805011|1|2010|69|56|71.4|71.4|7|7
470|1538|M|153807104|1|2010|59|32|59.3|83.3|27|30
470|1538|E|153805011|2|2010|66|23|80|100|10|11
470|1538|E|153806204|2|2010|72|33.5|80.8|87.5|26|32
470|1538|E|153805012|1|2010|81|41|90.9|100|11|12
470|1538|E|153806101|1|2010|84|51|78|77.8|41|45
470|1538|E|153805012|2|2010|78|34|66.7|88.9|9|9
470|1538|E|153806103|1|2010|75|60|69|75|29|40
470|1538|M|153807102|1|2010|56|40|54.8|77.8|31|36
470|1538|E|153806105|1|2010|81|53|76.3|81|38|42
470|1538|E|153805013|2|2010|58|26|66.7|76.9|9|13
470|1538|M|153808204|2|2010|68|18.5|90.9|92.3|33|40
470|1538|E|153806201|2|2010|73|40.5|79.4|86.4|34|44
470|1538|M|153808206|2|2010|69|21|84.4|86.8|32|39
470|1538|E|153806203|2|2010|74|30|88.6|89.5|35|38
470|1538|M|153807101|1|2010|59|32|71.8|93|39|43
